date,cl=f_close,cl=f_high,cl=f_low,cl=f_open,cl=f_volume,gc=f_close,gc=f_high,gc=f_low,gc=f_open,gc=f_volume,ng=f_close,ng=f_high,ng=f_low,ng=f_open,ng=f_volume,si=f_close,si=f_high,si=f_low,si=f_open,si=f_volume
2021-01-26,0.08995857061148012,0.08390223682733404,0.0930444424748912,0.10005425607916901,0.4791995713839002,0.10540949204876565,0.10750451068074338,0.10906396055821427,0.10923941795307648,0.029397110114598904,0.19604639398828913,0.18298168791040045,0.20920188209631024,0.19408669164187423,0.08498786205362933,0.3300649079330033,0.3226258787033432,0.33956566257940446,0.3309473982920352,0.19913419913419914
2021-01-27,0.09428519536346791,0.08480053435921239,0.08503274444000201,0.09734027879245749,0.7338158583973502,0.10272098019295631,0.10246450297733715,0.1063790579745811,0.10418116731937188,0.029397110114598904,0.21490749087024205,0.19802836653373312,0.2195305325755877,0.20261202624308286,0.5332839167577785,0.3237350133931058,0.31630879075047813,0.33323681530915805,0.3246172420054515,0.19913419913419914
2021-01-28,0.08509106618764832,0.08983112390200657,0.08849236657658276,0.09535010700408643,0.6721325841846236,0.09947618352973717,0.11078743283649148,0.10017591754326413,0.10348507934173688,0.029397110114598904,0.1974972708770072,0.1855759229390885,0.20845071809881224,0.20714673636406172,0.5578563089524303,0.3457862713665309,0.3837737245177607,0.3147880393181294,0.31257750823249386,0.19913419913419914
2021-01-29,0.08256719028724527,0.08390223682733404,0.0864894420678605,0.08630360807412729,0.6711526626181831,0.10383349322301266,0.11684466494529103,0.10350891954667059,0.10283538589972062,0.8141504733432985,0.17936159082002887,0.18713248869707458,0.20150232799499607,0.20805370433622541,0.4591108722643293,0.38678578488253984,0.40710157363341865,0.3743537303006581,0.37691347431719974,0.06926406926406926
2021-02-01,0.10690464363594376,0.09270571712544244,0.08120901735562287,0.08340873117731275,0.6814159468292965,0.11009131535922101,0.11494889776606865,0.10873993910272729,0.11425121740337761,0.7443946188340808,0.23122956400663058,0.2144586729090387,0.23117368647040681,0.21712316782479651,0.8685803235550285,0.49013281841521444,0.5138315056807801,0.45418820636005913,0.4480761228597665,0.06926406926406926
2021-02-02,0.1287182210842392,0.12001431848022892,0.11416607186467577,0.11036725933777768,0.7763229439074572,0.09604595859738141,0.11004762813770719,0.09837051791275246,0.11100280684108094,0.6442451420029895,0.23032280378510445,0.23815291158699073,0.2497652752424817,0.23508071850615123,0.84165076070641,0.3654379362031284,0.46304705150061554,0.37493283844571146,0.4598675935470853,0.19696969696969696
2021-02-03,0.14548404673172843,0.1392382420481102,0.13892937586494025,0.1387732604563046,0.7463974936315056,0.09683395801025792,0.10130854049689905,0.09938897600348184,0.09949418626618647,0.5954160438465371,0.22016683851915345,0.21895539094236163,0.23793425199476864,0.23471792266796318,0.5529047680818339,0.3858756297560911,0.38439302215989374,0.39462259427509766,0.38932560271861494,0.30952380952380953
2021-02-04,0.15521905557939217,0.1437297982432105,0.1478514057284919,0.15523788574805786,0.6123772857367636,0.07676260688720314,0.09659217971062331,0.07763173204160245,0.09828758845339142,0.5954160438465371,0.24664487692149306,0.23331027630701906,0.23530515561680548,0.22546708288360465,0.6583177362266738,0.3587770115994669,0.3699421400860087,0.3592554184087907,0.37836154412694845,0.24675324675324675
2021-02-05,0.16639624975423145,0.1564858013887254,0.16842680823741255,0.16428438467801698,0.6510742290586579,0.08696053925732046,0.08794560293433851,0.08138137342263456,0.08069981087004142,0.6367713004484304,0.2335872011168747,0.24714630641901428,0.2572770047643417,0.25829857098486114,0.9663176621018105,0.39150219391259783,0.3839388653055979,0.3768356110798063,0.3682250554587063,0.12554112554112554
2021-02-08,0.1865873944983769,0.1717570650377831,0.17880553572882252,0.17514022480555363,0.648865422113165,0.0966949292469779,0.09867291217541188,0.08976021564661973,0.09090910120868811,0.12655705032386647,0.23703298508396514,0.23469386282436958,0.25596245657536004,0.24959186008786496,0.6869818208772678,0.4145049561789583,0.40689508858539314,0.41199591752427006,0.4033926342252207,0.012987012987012988
2021-02-09,0.19361821129820267,0.1803808447080907,0.18372178603409556,0.19413785875460593,0.8778603452430982,0.09827098465749412,0.10172469827855286,0.09980555887230814,0.10278899136410188,0.0916791230692576,0.22850924010328358,0.2246627574870219,0.24544602629006826,0.24487573042448535,0.695383874135982,0.4073062556790989,0.40173406489836083,0.41240957747038937,0.4093917467596577,0.010822510822510822
2021-02-10,0.1993870901478269,0.18559106634297712,0.19847053694991465,0.2002894807877505,0.7640081978804217,0.10072772532307343,0.10533126735143133,0.10272197800688831,0.10311380976121759,0.2705530642750374,0.24229233273287656,0.23417504880632983,0.23661970380578712,0.23326682580843702,0.9550395641458036,0.3939844853823989,0.38769607416955526,0.40347466464983445,0.39615220626259023,0.06926406926406926
2021-02-11,0.1914548989222087,0.18199780767975515,0.19410051352550556,0.19938484469861648,0.610467235366405,0.09345013258375874,0.10251073018785858,0.09526897595149375,0.10213929792208562,0.2999501743896363,0.2344940045771696,0.24507092664298838,0.2550234679984079,0.26156356054210145,0.9362711487500694,0.3926606018592132,0.39037982853708414,0.39669081510812676,0.39884151258664646,0.006493506493506494
2021-02-12,0.21362903989491325,0.20194032815171398,0.18627093742368175,0.19106201322837876,0.8103891603147699,0.09192042009433575,0.09441899282479187,0.08985277705995906,0.09494638881985727,0.1290483308420528,0.242473676129428,0.2350397800710184,0.25408452419489513,0.24251766559279556,0.6699108648518429,0.4042861094024772,0.39669691648994976,0.41377458428477254,0.40517166887323075,0.0
2021-02-16,0.22408510702093448,0.22224218134356585,0.2212309164414569,0.22797174542724644,0.8103891603147699,0.08060997469416219,0.09252322564556949,0.07971487242093134,0.09304375967721186,0.5685102142501246,0.2818280469398345,0.2742995526249652,0.28075118190687387,0.2744422289685016,0.6699108648518429,0.40412063382590657,0.4044178192658899,0.402895556504781,0.4129085440932524,0.13852813852813853
2021-02-17,0.24373537209323595,0.23625581474085217,0.2230517190171139,0.2326759635216385,0.5207884783530944,0.06851152988111202,0.0769408175431756,0.07115085086146818,0.07675531233010975,0.3059292476332835,0.2981501633149918,0.29194050751160805,0.2944600927616122,0.28387448829526085,0.775783407149343,0.40391373017222637,0.39632529065408667,0.41340226666399466,0.4047992742447724,0.27056277056277056
2021-02-18,0.23255817791839656,0.24577789194303812,0.22960671942414462,0.2587298555929694,0.11570642983901004,0.06957769999007503,0.07458266537177796,0.06985465202192156,0.0722539094193993,0.29247633283507724,0.27330430195915295,0.28882741723025807,0.29295771999317666,0.31452928786061507,0.6017159905861423,0.3941086117924824,0.38852185685971363,0.40359877052342696,0.39697969727212845,0.004329004329004329
2021-02-19,0.20948266251989958,0.21038447572992933,0.2077567412204309,0.23195222704260748,0.05673586532850277,0.07069021302013138,0.07596982034830368,0.06906771048213929,0.0667780513173414,0.05879422022919781,0.27094666484890884,0.2628848195356445,0.28356805809085156,0.27825139065971755,0.2140800177899672,0.4013487403694517,0.40606930589523477,0.4108377012341631,0.4127016318839246,0.017316017316017316
2021-02-22,0.25004513061470407,0.23823211043240966,0.21194464271177474,0.20806947538906012,0.8600843290226079,0.08501362730853103,0.08531003105633184,0.07818721353923708,0.07591998409783389,0.08221225710014948,0.24990931749203207,0.24247665037967808,0.26441312990073285,0.26791220660740783,0.11308489149973129,0.4357287573589088,0.42877785736875995,0.44521203011173,0.43661561701070883,0.5367965367965368
2021-02-23,0.2532900647934648,0.25907292843624685,0.24562997657559088,0.267414486283413,0.9893543073727148,0.08394751378433125,0.08692837852894518,0.08392743388625874,0.08779987425324755,0.28350772296960636,0.23648891165554198,0.23106191729035758,0.2578403889558251,0.25684743087872186,0.1348887200489224,0.41930414245261316,0.41168456518753443,0.42879013262838883,0.42019032293219377,0.017316017316017316
2021-02-24,0.28123315338625404,0.2682356729185398,0.25109252322089376,0.2516735974706908,0.8285356346884267,0.08023917474065223,0.08438526107198135,0.08392743388625874,0.08603648536524311,0.7473841554559043,0.23195502407037405,0.2175717631903887,0.2518309874289613,0.24396880569893487,0.3864499749828586,0.426378716542389,0.4187448260611536,0.43586353624262325,0.42726518956180776,0.017316017316017316
2021-02-25,0.2868217160884436,0.273625595181227,0.2816824788142598,0.2896688653687954,0.8692143299587118,0.07004124237053491,0.08262817552432325,0.07017867347740854,0.08404101050357558,0.5226706527154957,0.2179905448054608,0.2122103138923772,0.24037556856671707,0.2309087609767472,0.42506161629264494,0.41727684963541317,0.43559036768513737,0.4126163679946653,0.43442283685793,0.017316017316017316
2021-02-26,0.2502253779916784,0.2693136710782189,0.2578295761018238,0.2909353696974449,0.7942582969680191,0.048579207521337264,0.06699954021140793,0.04800484664670286,0.06854144020534596,0.7937219730941704,0.21690239794861443,0.20027672555039458,0.2283568102864291,0.22437873861565338,0.4584140985490058,0.3661826157530066,0.4064821972403139,0.36649434911952683,0.41063298327396497,0.017316017316017316
2021-03-01,0.23472149029439052,0.25763559755667464,0.2327020976945947,0.26361497329746447,0.7623032936916553,0.045983381507714596,0.05719700095468503,0.04869922677314582,0.054155622000889254,0.2027902341803687,0.2179905448054608,0.20425458833105548,0.2334272232363406,0.22982041670879605,0.24709152567499953,0.37631868528589124,0.38294794182760217,0.3793174918589545,0.3789822018410452,0.017316017316017316
2021-03-02,0.21867679169571932,0.22691336963075845,0.22214131772928541,0.232494994892226,0.7771495037653287,0.05089691942363665,0.05076983827475309,0.04332930858828079,0.04130122000634342,0.4319880418535127,0.22923465692825828,0.21255623113902603,0.23962440456921902,0.2267368034473431,0.3718584956358987,0.3847172218094758,0.37716762049843694,0.3532575464339797,0.3663632401441884,0.017316017316017316
2021-03-03,0.24625924799363913,0.2409270715637533,0.21959216633969922,0.2201917508259368,0.7794957387353834,0.04264589900230877,0.05044619135762262,0.040922146753464936,0.050860816902973845,0.24962630792227206,0.22506345613619314,0.21774474243102426,0.24788734286201672,0.2385271276057922,0.31312936641773065,0.364320877423,0.37530964882106643,0.35635987768352323,0.38374015677506096,0.5216450216450217
2021-03-04,0.29223010018411916,0.2924901174935067,0.24289877271210536,0.2478740844847422,0.7794957387353834,0.03564636378955402,0.04351041647499401,0.03939448787177068,0.039955438586692156,0.25959142999501744,0.2123685103634465,0.2071947406063923,0.22591549371448064,0.2303645888427716,0.4795767470303727,0.326134606529933,0.35569774306014923,0.3263702022191992,0.3553992604664079,0.5216450216450217
2021-03-05,0.33297274688543743,0.32051738428807924,0.3029861606779437,0.303600551022559,0.9943156582304449,0.034626593186447584,0.03592729131462397,0.032358125194001774,0.03257689469420421,0.1504733432984554,0.2042074521758679,0.1949152762523831,0.22535210952299717,0.2194812326564863,0.39619368826788726,0.31881177961999024,0.3160611189442078,0.3137539289016149,0.32333465461483263,0.7337662337662337
2021-03-08,0.3142239937798494,0.3485447881540689,0.316642388372869,0.34919484489256075,0.9150615139788202,0.02521666022920677,0.03796179656889113,0.02712710563794507,0.0391201103544163,0.6427503736920778,0.1974972708770072,0.19128328948374865,0.21446007485223642,0.2100489733297271,0.45054945054945056,0.3181084492365989,0.33009903092204157,0.3176835800433968,0.33057508257746326,0.1645021645021645
2021-03-09,0.29547510313334036,0.31261233859326626,0.299526608000529,0.3139135542811677,0.9572618760717893,0.04324847014604867,0.04355664368551544,0.032450686607341094,0.030535025296917945,0.1669157947184853,0.19713454084513546,0.18367348116907575,0.2146478994316907,0.2047886715323719,0.32429998332190574,0.3556741669898716,0.3481833253322347,0.32699073158716185,0.3183698663853755,0.2878787878787879
2021-03-10,0.30322704698198427,0.29428671255726335,0.2904224562039121,0.29781072820962046,0.8455747180235859,0.04551983912725472,0.04605353393195784,0.04439404738567973,0.043250243684607566,0.20528151469855505,0.2025752318905983,0.18661363344441254,0.21295774685724028,0.20315619837705837,0.3108722643292626,0.35377100058275524,0.3536333650857252,0.3499483457625931,0.3508481388278338,0.18398268398268397
2021-03-11,0.3317108089352359,0.316744493532765,0.3160961614920051,0.3133706483929302,0.7312007425096747,0.04589069566552792,0.05280434352902025,0.048652889557676805,0.04881894750568758,0.008968609865470852,0.19822268770198181,0.18782428195574996,0.21690139142418488,0.20968617749153898,0.4094212701295332,0.3562533709631791,0.35900079506981114,0.36070326766899186,0.35664041806682945,0.08008658008658008
2021-03-12,0.32431949738146154,0.3172834583447503,0.33193743562871797,0.33616786434724055,0.49349208593832466,0.04459275436633496,0.04586856864639164,0.03883900637413606,0.04431760124276176,0.039860488290981565,0.18589042872233805,0.18419233642173782,0.20713616990983072,0.20605839209611054,0.3536645479309897,0.3445864353428055,0.3503303130760634,0.3367114641794787,0.35643358477138765,0.5281385281385281
2021-03-15,0.3203533673834222,0.3201581201038947,0.30863069033797996,0.32893063759554947,0.6056154285862241,0.048950064059610464,0.050214998861535,0.049856526983884084,0.05062878757709551,0.07324364723467862,0.1648530813654612,0.16136287024309665,0.18723003294877438,0.18592419612546668,0.46971443396401236,0.360018196789679,0.35590414935720305,0.355946217737404,0.3587091455906748,0.3203463203463203
2021-03-16,0.30971705288042667,0.30273086013547873,0.3026219862709791,0.32476932538939485,0.4851727111760851,0.04973806347248696,0.05113976884588548,0.051337848650109326,0.05192817446112803,0.3632286995515695,0.178998904026926,0.1622276015077852,0.18741785752822848,0.17431524826280512,0.333528528806775,0.3484754664900121,0.34805945005361366,0.35573942721312807,0.35581292705729095,0.3203463203463203
2021-03-17,0.30611141763633587,0.3011138286281057,0.29898031166049904,0.3142753535013737,0.3600673994833503,0.047976636377597366,0.058630383141732176,0.05115266931463133,0.05332035041639804,0.24314897857498755,0.17283279615648856,0.16205466350177195,0.18929578990869347,0.18664974455522973,0.30529807460667496,0.35079228238324284,0.36395541245978974,0.3505687962329883,0.3423665532647819,0.8203463203463204
2021-03-18,0.22318373259514204,0.29177145205372057,0.20065551393253625,0.30830463107833217,0.1387345866503612,0.050479719964270114,0.058722894006255515,0.04939360689958878,0.05819296625984305,0.0687593423019432,0.16430900793703812,0.15530958645178763,0.17671360266348235,0.17957555006016032,0.49836369364193983,0.36283143941262075,0.3600329840570233,0.3549121073208898,0.3684318887541478,0.17532467532467533
2021-03-19,0.24878312389404206,0.2360761826487599,0.2141296196943962,0.2203727194553493,0.020375198424158653,0.05474434381535894,0.05497753041485168,0.05485602998899378,0.05652230979529133,0.0064773293472845045,0.17410228640988631,0.16015218049713698,0.18309860857581506,0.17340832353725463,0.24117636158108333,0.3616316822995187,0.35412878744923715,0.3613237181393871,0.3527099541423517,0.4199134199134199
2021-03-22,0.2511267524174708,0.23931010859208882,0.24053167379641852,0.2563777465457734,0.6581189091003244,0.053075602562656025,0.052943081604065016,0.05680032824831368,0.05448049704578971,0.025411061285500747,0.18262603139056788,0.16672431954110814,0.18723003294877438,0.17667331309449494,0.3666326927709727,0.33883574477621553,0.3402146719990523,0.3400207437484329,0.3485725780085464,0.3181818181818182
2021-03-23,0.18280151187731183,0.22942863013430115,0.18335761162713096,0.25149262884127843,0.6581189091003244,0.04700315211082103,0.046885793051784974,0.05073602993700568,0.04840128338954965,0.0029895366218236174,0.1692056255540778,0.16482187777109547,0.19173710648064193,0.1895519815208951,0.2967588903507959,0.31645361456027254,0.32947973327990865,0.3216132311851786,0.33450554650194075,0.4134199134199134
2021-03-24,0.2444564991420541,0.229248998042209,0.18408596044106015,0.18129184683869823,0.9806186651157881,0.050804233581449976,0.05067738385371024,0.05203222877655228,0.04970067027358217,0.012954658694569009,0.17101918923589873,0.15859565597377312,0.19192488628665652,0.17812445320063422,0.14498082019161276,0.31649496372675934,0.31502885120602375,0.32554296122452814,0.31940419069035525,0.935064935064935
2021-03-25,0.19722377777183295,0.2206252183719014,0.18681716430454554,0.24280799815083465,0.9806186651157881,0.04709589453777095,0.050816065485274516,0.050643468523666364,0.05211375260360299,0.007473841554559043,0.18044973767687522,0.16551367102977077,0.18854458113775574,0.17903137792618473,0.11023849674777163,0.3090893595732198,0.3069776668544093,0.29720784664711375,0.3152668145565504,0.35064935064935066
2021-03-26,0.24067068529144955,0.22960833076210205,0.20284049091515785,0.20083224863736904,0.7928103234338683,0.050479719964270114,0.050353680493099275,0.04916214685744113,0.046823529291804694,0.016442451420029897,0.1780921005666311,0.16585954704179734,0.19999999999999996,0.18810084141475583,0.09598799177214017,0.3119853794397584,0.30842274718670026,0.3193382198278739,0.316714884366299,0.2813852813852814
2021-03-29,0.2513070685649056,0.23697448018063827,0.2226875446101493,0.2451601071980307,0.7477259645356028,0.04116252943397922,0.041059753439073046,0.0449032481766447,0.04255415570697257,0.016442451420029897,0.1833514482155425,0.1693185958044184,0.19699529923656803,0.1868311208510172,0.35059577858903324,0.29771210485012295,0.29706851082542357,0.29741471606895725,0.30306159836446234,0.2813852813852814
2021-03-30,0.23309898881977992,0.2459575925708389,0.23233792328763,0.26379587290756745,0.6258890497748372,0.028090656938915957,0.04129094593516067,0.028423304477491668,0.04204370251959716,0.016442451420029897,0.1900616295144031,0.18332756392242697,0.2095774417083395,0.20134226243273093,0.33913978096102887,0.2718133227172242,0.28839802883167576,0.2748707618396451,0.29664874032525623,0.5974025974025974
2021-03-31,0.2080404084222633,0.22619470419097235,0.21249086959263852,0.23647547650758705,0.677621738325091,0.041950585431618954,0.041845841791859247,0.028423304477491668,0.029374878667526277,0.3796711509715994,0.1873413056110561,0.17779313538377992,0.20544601733538034,0.19735172444572757,0.30679539684598706,0.28819658845703267,0.28084226684357255,0.2895553348878258,0.280926726799574,0.10606060606060606
2021-04-01,0.2493240035658859,0.23661514746074522,0.21267299152570393,0.21910621512669978,0.677621738325091,0.04783755102955411,0.048781616674487854,0.042264626299681196,0.04009467884133301,0.35874439461883406,0.19296334005307048,0.17900382512973959,0.2060094015268638,0.1944494874800622,0.3980134536626948,0.3054900093232901,0.2981006998126357,0.2907963147261836,0.28216796331388133,0.032467532467532464
2021-04-05,0.19884627924644355,0.23212359126564489,0.19027678644112628,0.25547311045663934,0.726820971118206,0.04806932221978405,0.04919771801266118,0.04943988760625844,0.04988630506384177,0.13702042850024912,0.16974969898250097,0.17087512032778227,0.1891079653292392,0.19227279894415986,0.5099419972944425,0.2983740860670275,0.2981006998126357,0.3078800839028291,0.3063714834887292,0.004329004329004329
2021-04-06,0.21110516399451018,0.22134388381168751,0.2083029681012948,0.20662200243099813,0.7636357480167543,0.05479068673645228,0.056179776549291696,0.05175448802773497,0.049422246412085105,0.4434479322371699,0.1597751203518702,0.16257351875443402,0.1825352243843316,0.177398861524258,0.49431276986083056,0.31695004128998366,0.3096614212219379,0.31975180087642574,0.311129438422745,0.006493506493506494
2021-04-07,0.2190373552201284,0.20589291953482902,0.1991988163046779,0.21494476488192626,0.7998629703175384,0.0541417160868558,0.0552087229109393,0.05490231069566344,0.056754339121169665,0.27752864972595914,0.17138191926777047,0.15876859397978638,0.18347416818784423,0.16887357016966256,0.45573448473954375,0.3178188472499452,0.3111065015542292,0.3203723302443884,0.31175009613684174,0.004329004329004329
2021-04-08,0.21597259964788135,0.2039166238432715,0.21194464271177474,0.2196489829763183,0.6890760654157397,0.06188290779139371,0.062283235868612674,0.05531895007328909,0.053645168813513854,0.6467364225211759,0.1717446492996422,0.1568661522097737,0.18723003294877438,0.17721748522847053,0.48735615143709576,0.3317198215199528,0.32427744408366,0.34122030236388157,0.33260238031111167,0.2619047619047619
2021-04-09,0.2109248478470754,0.20427595656316455,0.217042945490947,0.2239912638118854,0.552689705445934,0.055625085655185355,0.058954086502343135,0.0547171878689848,0.060513259518626385,0.24115595416043847,0.1724700661246169,0.1598063044851105,0.19192488628665652,0.17903137792618473,0.4161777514222708,0.32104589718024723,0.3136251151339208,0.3305481440057336,0.3219280145952811,0.0
2021-04-12,0.21777541726992689,0.21900825540023694,0.21030589261001706,0.21657313745009116,0.66976643210956,0.05001617758381024,0.05433023658059073,0.0516618701055963,0.05587267300105971,0.019930244145490782,0.17881756063037454,0.1689726785577696,0.19699529923656803,0.18084527062389896,0.500398421140411,0.30209756272704064,0.3075970432475137,0.3096174083379896,0.3150599812611086,0.11904761904761904
2021-04-13,0.22642873554436324,0.21577432945690803,0.22687544610149318,0.22182012339410184,0.5492978224629094,0.05696931329070841,0.0571507737441636,0.04953244901959776,0.05262426243876304,0.18285999003487793,0.18933621268942852,0.1746800451024299,0.19680751943055344,0.18519860444909045,0.5807608917221059,0.32543127614654177,0.31800162164001106,0.3349327974189765,0.3263135749008388,0.008658008658008658
2021-04-14,0.2799712154360525,0.2669780426667682,0.2403496213225192,0.23629450787817444,0.6888768943656501,0.05173131834236973,0.05668838875198836,0.054439390611368134,0.056104702326938045,0.5166915794718485,0.18915486929287706,0.17952263914777947,0.2118309784742733,0.1971703049033269,0.4437040194207142,0.32948570395969573,0.32204784657042684,0.33898655443435116,0.3303681703681358,0.0
2021-04-15,0.28555977813824196,0.2693136710782189,0.27949743237247243,0.2795368307395992,0.3374535184561854,0.065869360946396,0.06686085857984365,0.05786501053691327,0.05554779795615926,0.1833582461385152,0.19640912402016078,0.1828087086697649,0.20694834533037645,0.19662617601596452,0.46803921205270277,0.347730708029511,0.3402559375082689,0.3572285399011035,0.3486139288848576,0.20562770562770563
2021-04-16,0.2796106519116434,0.2748832254329984,0.28495997901777514,0.2884023610401458,0.027593157279403126,0.0721735260036977,0.07222451320038034,0.07175261306577245,0.06960879776350014,0.31141006477329347,0.20039898141567447,0.18540298493307517,0.22103286057058363,0.20497009107477257,0.3171691714693401,0.3536469530832945,0.3461602128670268,0.3631438061227984,0.35453041858055856,0.0
